rep,truth_draw,truth_fmiss_rep,f_post_mean_mu,f_post_mean_gr,delta_lpd_total,delta_lpd_data,delta_lpd_sel
216,35,0.25,0.12379832936314648,0.12380131702078782,3.364583264649127,2.372249558016989,0.992333706632138
217,145,0.25,0.12379801547823205,0.12380093900947414,3.2402372559175205,2.270691877102905,0.9695453788146153
218,172,0.25,0.1237982367210327,0.12380122112852243,3.2157113888007984,2.274287250748273,0.9414241380525254
219,21,0.25,0.12380009436818827,0.12380331364417116,3.7656705223567997,2.6441746730359057,1.121495849320894
220,166,0.25,0.12379894744425146,0.12380202232325745,3.4218088773400837,2.4244874638368117,0.997321413503272
221,101,0.25,0.12379831664712096,0.12380130117119645,3.248151541817549,2.283982950235469,0.9641685915820801
222,214,0.25,0.12379967983316958,0.1238028856259244,3.5186696758012204,2.4751857799579398,1.0434838958432806
223,35,0.25,0.12379778010863897,0.12380079565406096,3.2489120620500103,2.316398422199171,0.9325136398508391
224,100,0.25,0.12379982272659208,0.12380312467288684,3.658789192278732,2.6152161129249123,1.0435730793538198
225,159,0.25,0.12379848513957832,0.12380142145683362,3.5828604308211425,2.5566747471575013,1.0261856836636412
226,23,0.25,0.12379875518037206,0.12380183383405916,3.2532726123877183,2.268082001996646,0.9851906103910721
227,61,0.25,0.1237984038807238,0.12380134907693591,3.2477139036657263,2.2515131202497685,0.9962007834159579
228,107,0.25,0.12379834276735649,0.12380141089767277,3.3138530662774315,2.3534004183739796,0.9604526479034519
229,21,0.25,0.1237999400244096,0.12380320209884782,3.63072242929735,2.567793686234751,1.0629287430625993
230,91,0.25,0.12379953647572897,0.12380278911932284,3.349467735904227,2.346556471387686,1.0029112645165412
231,4,0.25,0.12379939182789186,0.12380257243412075,3.3126993977832058,2.3285089692941767,0.984190428489029
232,171,0.25,0.1237984630359902,0.12380151612681686,3.5803808295915474,2.563072992088536,1.0173078375030116
233,208,0.25,0.12379831438113531,0.12380135860109309,3.373172841562905,2.3835271619645653,0.9896456795983397
234,112,0.25,0.12379882060138829,0.12380179848850367,3.2736527014249646,2.262304231710033,1.0113484697149318
235,84,0.25,0.12379855931629558,0.12380155466920884,3.4151164215621748,2.4042572575938834,1.0108591639682913
236,167,0.25,0.12379792682346152,0.12380087949800483,3.4564255317477546,2.4831931681895867,0.9732323635581679
237,210,0.25,0.1237988371610693,0.12380193054441728,3.3614101111443233,2.3643271727126773,0.997082938431646
238,102,0.25,0.12379784878246429,0.12380077641059771,3.43223906359043,2.440077332689526,0.9921617309009036
239,230,0.25,0.12379905852656552,0.12380227191267704,3.2806520479529127,2.3376511429876246,0.9430009049652881
240,119,0.25,0.1237986545794546,0.12380172492357586,3.212808885021275,2.246848736474732,0.965960148546543
241,13,0.25,0.12379950438380043,0.12380274395623651,3.4916944318303536,2.45199350391718,1.0397009279131737
242,135,0.25,0.12380008496348077,0.12380325305873273,3.365674201262948,2.3327235807435613,1.0329506205193866
243,42,0.25,0.1237996273279562,0.12380280012720776,3.1978908447067624,2.1944495175830525,1.00344132712371
244,254,0.25,0.12379927806423134,0.12380240261253692,3.4481916319701327,2.4149558835488847,1.033235748421248
245,24,0.25,0.12379892276780728,0.12380199109412324,3.6935789120153686,2.625264014811961,1.0683148972034076
246,141,0.25,0.12379839469026924,0.12380142979854179,3.139596554674199,2.189232325014302,0.9503642296598969
247,44,0.25,0.12379879971451907,0.12380188505761056,3.233050088812206,2.2601442382511436,0.9729058505610624
248,249,0.25,0.12379782933213784,0.12380080189761491,3.2400357338486288,2.3065770112519317,0.933458722596697
249,64,0.25,0.12379761717719669,0.12380052192608473,3.2587621731956347,2.2999331912320997,0.9588289819635349
250,33,0.25,0.12379750429053375,0.12380028359027621,3.2730526472895463,2.280442420809777,0.9926102264797692
251,51,0.25,0.12379899745912154,0.12380212974791124,3.268485287558576,2.2820474973500495,0.9864377902085266
252,158,0.25,0.123798764145083,0.12380180751720435,3.285016364040871,2.2802382912810515,1.0047780727598195
253,42,0.25,0.12379890486546644,0.12380193067940715,3.6513247149457015,2.5896191572137752,1.0617055577319263
254,196,0.25,0.1237974553952362,0.12380042160137836,3.448111064253794,2.4982580326141317,0.9498530316396625
255,214,0.25,0.12379769169704202,0.12380056453449761,3.4021946832048116,2.4216341897023597,0.9805604935024519
