rep,truth_draw,truth_fmiss_rep,f_post_mean_mu,f_post_mean_gr,delta_lpd_total,delta_lpd_data,delta_lpd_sel
239,177,,0.12379919384160132,0.12380231178250752,3.4028780521390445,2.365326383240756,1.0375516688982884
240,181,,0.12379733098357876,0.12380020933571809,3.3721030913416143,2.408045096969829,0.9640579943717853
241,156,,0.12379821068657257,0.12380114304892212,3.3689933128207485,2.362353797224415,1.0066395155963335
242,164,,0.12379802274228738,0.12380095641514896,3.180500663102748,2.218368062683737,0.9621326004190109
243,157,,0.12379789017603623,0.12380086615547296,3.775002878661496,2.7441436067527434,1.0308592719087528
244,36,,0.12379771519325822,0.12380059690036668,3.3418506169653597,2.3666973495346895,0.9751532674306702
245,175,,0.12380019526701638,0.12380341736564249,3.9889583153943136,2.802646705252698,1.1863116101416153
246,73,,0.12379836309884462,0.12380136449599471,3.8650009239917154,2.7795129675670296,1.0854879564246858
247,232,,0.12379886914761397,0.12380190084478433,3.6900003774078414,2.603632778056948,1.0863675993508934
248,90,,0.12379981690772088,0.12380297814217944,3.744053592696787,2.620280380648012,1.123773212048775
249,79,,0.1237976530455302,0.1238005018763818,3.304496378460499,2.319468237835281,0.9850281406252179
250,37,,0.12379912752452164,0.12380228806363586,3.725147080498857,2.6539587199419827,1.0711883605568744
251,102,,0.1237987164649573,0.1238016922499136,3.910312093996481,2.8072512808466854,1.1030608131497956
252,156,,0.123798867310702,0.12380188512496884,3.6078314435691254,2.5403166134292974,1.067514830139828
253,80,,0.12379728015747091,0.12380017254181877,3.3800099639627774,2.419028809146596,0.9609811548161815
254,77,,0.12379877384081807,0.12380177996421635,3.4378863359917204,2.4061453983621846,1.031740937629536
255,184,,0.1237984939173488,0.12380169021744064,3.8342521620339767,2.785558173247722,1.0486939887862547
