beta_ia,beta_cc,delta_h0_ladder,beta_bao,logZ,posterior_weight,relief_mean,relief_sd,mean_abs_delta_sn,mean_abs_delta_cc,mean_abs_delta_bao,mean_abs_delta_local
0.0202804861,-0.290254564,1.68840042,-0.0367573317,15.553914,0.00224190987,0.862914319,0.0992423277,0.147246127,0.419147738,0.578327594,2.05517138
0.0761656875,-0.0660119568,0.39709906,0.0358819735,13.5161271,0.0002921585,0.84360979,0.126490592,0.562610116,0.096467793,0.702254893,0.38822427
-0.0413754064,0.0905653768,-0.685091969,-0.0656355797,13.2535469,0.000224688801,0.80446891,0.119487937,0.331718933,0.270031371,0.94119967,0.574557575
0.0952747731,0.0884671375,-0.81597,-0.0382580068,12.7661777,0.00013801289,0.781051522,0.118125559,0.760927331,0.280034853,0.436574614,0.722893369
-0.0406010847,0.0200907288,-0.696313686,0.00731259224,15.8628066,0.00305329308,0.818024128,0.107293264,1.23872697,0.0831890871,0.250765808,0.547607725
0.0585368118,0.268904583,-1.63319298,0.0120948491,11.2606297,3.06244608e-05,0.733085283,0.127480482,0.53883742,1.03325381,0.145429889,1.32287312
-0.0468921483,-0.17871717,1.75078581,0.0515509672,14.2309482,0.000597119715,0.866396465,0.101531485,0.34927049,0.167448465,1.38608315,2.12768326
0.0171633503,-0.432135823,0.0881748105,0.0125997056,14.5398192,0.000813209333,0.876788414,0.104089254,0.156920093,0.551598353,0.265642711,0.0612818653
0.00254492051,-0.174441914,-0.316782657,-0.014683734,15.9978192,0.00349465043,0.876409131,0.100340119,0.0487188704,0.341629555,0.337729665,0.191814295
0.0258779823,-0.231351902,2.25137103,0.0410101739,14.49277,0.000775834662,0.881832987,0.0902667767,0.146077859,0.248387054,0.972312922,3.02730472
0.0375712382,0.447667879,0.235686182,0.0316050283,12.500537,0.000105816491,0.838240093,0.141125009,0.174338274,0.952207513,0.337197653,0.232457589
-0.0106599586,-0.0362156687,1.4982722,0.0343509932,15.1117592,0.0014407637,0.857303344,0.101556541,0.125208392,0.0381138069,1.09133856,1.8652515
-0.00334118388,-0.284661682,0.285122521,0.0316288616,14.4915018,0.000774851353,0.862852436,0.108690768,0.0359473025,0.39725532,0.854051894,0.226320066
0.0119555859,0.124359482,1.11537089,0.0151127988,15.3018212,0.00174235099,0.829448712,0.114687102,0.183437463,0.303855434,0.401263519,1.47075467
-0.0652504072,0.202300437,0.0850995336,-0.0431184294,14.5919035,0.000856687236,0.821796079,0.130659569,0.98884509,0.774626377,0.78840448,0.0875004744
-0.036561822,0.0116179694,-0.355169415,-0.0312992645,15.7580318,0.00274957393,0.837119924,0.112644163,0.74878764,0.0430433377,0.661885663,0.277728259
-0.0812203421,0.0394826129,0.423196055,0.0583906159,13.4423226,0.000271372399,0.860727682,0.114127291,0.672702445,0.0621342165,1.46062037,0.364197061
0.000262525481,0.205676865,0.729398329,0.00125308129,15.2342254,0.00162846766,0.82117558,0.125110551,0.00485939115,0.778172756,0.0265284507,0.902113269
0.111107848,0.103868043,1.10216362,-0.0545659931,14.0161414,0.000481694859,0.8273932,0.0982247099,0.592987668,0.176662517,0.579155596,1.40985038
0.0370654612,-0.139008003,0.212893088,0.00157660682,15.3189857,0.00177251573,0.868031086,0.116457581,0.60503173,0.290869327,0.0400053492,0.164555918
-0.0432714853,0.118741283,-0.238144413,0.0284851184,14.4662215,0.000755508404,0.832792008,0.125747145,0.845007649,0.438761978,1.0045473,0.205131028
-0.0353842348,0.186644532,-0.359872109,0.0116404206,14.7585441,0.00101202997,0.813710472,0.126944538,0.875943191,0.971828957,0.34727182,0.326796629
0.0487949382,0.069288335,0.320240357,0.000345388408,14.6907056,0.000945652295,0.833632202,0.135873236,0.697076251,0.220447608,0.00712899201,0.328131016
-0.0237204691,0.17546206,-0.476212238,-0.0688594308,13.0171505,0.000177384533,0.808225365,0.124142046,0.146484895,0.497475808,0.770447699,0.421140167
-0.0804241013,0.117788771,-0.316450024,0.00170623633,16.2411123,0.00445722524,0.82875515,0.114920593,2.62182128,0.54426497,0.0442361346,0.267828608
-0.0511457776,-0.0464475486,0.552915065,-0.00413819111,17.2041234,0.0116760245,0.878016133,0.0979899451,1.53102761,0.0927596022,0.109760301,0.43141815
-0.0527128212,-0.0285572738,0.597879174,0.0495808953,14.0610077,0.000503798856,0.851351029,0.108915993,0.54336772,0.0399252067,1.48269253,0.5661635
-0.0510699356,0.123512308,0.515698244,1.68839835e-05,16.5631899,0.00615093474,0.857352363,0.109085012,1.60102821,0.476123417,0.000446708563,0.488082509
0.033797541,-0.109971438,-0.736465705,-0.00165973951,14.9477654,0.00122284422,0.846416849,0.104814437,0.642962307,0.370180763,0.041083993,0.475587762
0.00353514359,0.231055465,-1.43215985,-0.0131947328,12.8667463,0.000152614591,0.74462092,0.12921315,0.0597405484,1.433779,0.203056981,1.23146727
-0.0744319727,0.244422627,0.285547031,-0.00377394306,15.6714149,0.00252143714,0.831159631,0.118438284,1.9604721,1.29661324,0.084357587,0.299113917
-0.0269898496,-0.405784653,0.125357591,0.00793015339,15.1154812,0.00144613619,0.878956214,0.103055735,0.313511714,0.75544311,0.175250583,0.0857474182
-0.0569160512,-0.0133597158,-0.368920034,-0.0153099412,16.6774536,0.00689549124,0.837497142,0.105928344,1.65231708,0.0424043367,0.377936725,0.291761246
-0.0604210261,-0.149591481,0.217589612,-0.0263325586,16.531755,0.00596058798,0.87824792,0.10636129,1.17661387,0.275021575,0.579064503,0.15775775
-0.0753337458,-0.126279839,0.860118334,-0.0368691674,16.2204901,0.00436624866,0.869946561,0.0948959621,1.20079088,0.214070808,0.71697875,0.762017274
0.0873581019,0.0295261294,-0.19171274,0.0033062298,13.6467567,0.000332927952,0.831865379,0.131006372,0.905795037,0.0866750065,0.0607549962,0.16822175
-0.015366476,-0.0333432056,0.409275268,-0.0107076406,16.634364,0.00660467757,0.876696788,0.109213636,0.366777859,0.0949329674,0.273547389,0.310527085
0.0288115292,0.11345666,-0.968001394,-0.00966038119,13.9113579,0.000433775591,0.794314317,0.118296927,0.518230757,0.639486506,0.186530971,0.75548104
0.0434371839,0.0647941358,-0.210123335,-0.0452514407,14.0427337,0.000494676032,0.831679481,0.134328441,0.368814845,0.212734295,0.590415894,0.17987285
-0.0192135833,0.0745568953,-0.821520308,-0.0242414992,15.1156511,0.00144638188,0.800806714,0.110009634,0.412600165,0.410450304,0.520863724,0.664412582
0.026745977,-0.156184755,-1.43814196,-0.0563624545,13.0782362,0.000188557995,0.749997297,0.108488977,0.217181835,0.401682602,0.821685772,1.16913258
0.027030794,-0.0692636772,0.444008965,0.0280082686,14.509579,0.000788985833,0.841263378,0.119629344,0.339027694,0.12160214,0.800303594,0.436976262
0.011122826,0.292125472,-2.8307039,0.0346710537,9.166345,3.77165689e-06,0.643482366,0.124626002,0.102101463,1.23618543,0.463641188,2.11541145
0.108476606,-0.495510266,-0.0545392872,0.0118080822,13.3373699,0.00024433477,0.864138822,0.100586233,0.666190066,0.360410551,0.171139533,0.0405836487
0.0141964051,0.343891215,0.785925268,-0.00368357332,14.2778772,0.000625809866,0.800432182,0.131404737,0.159073205,1.21272287,0.0565412443,1.09910233
-0.0114245257,-0.111854702,0.40686726,0.0134822868,15.9083606,0.0031955995,0.867666182,0.107528857,0.231812026,0.204805463,0.477563139,0.327492217
0.032308224,0.236194796,-1.54248114,-0.0443774095,11.7569449,5.03054935e-05,0.719571305,0.121514926,0.256282502,0.972949288,0.511490933,1.39924382
0.088898177,-0.518693636,0.247733081,-0.0396507872,13.9262173,0.000440269335,0.891917415,0.110591783,0.440432526,0.406191655,0.419652207,0.171408358
0.0497154,-0.0834484413,-1.82451814,0.0345111814,12.0708584,6.88567191e-05,0.773301174,0.124917666,0.644573904,0.303716195,0.850118613,1.17530652
-0.0239149946,0.169969051,-0.879842162,-0.0311631803,14.1270646,0.000538202048,0.780947445,0.12214731,0.427604968,0.949794927,0.550937925,0.773466132
-0.0429382287,0.0302471703,1.43752301,-0.00192265065,17.2174639,0.0118328322,0.864262536,0.104083346,1.2252352,0.0550838952,0.0518886944,1.53708219
-0.0465425143,0.20340003,0.164105206,-0.0202999064,15.5373644,0.00220511238,0.82762469,0.125800474,1.11967165,1.00661971,0.419082866,0.168198
-0.0330949678,-0.174736849,1.18200585,-0.0727935804,14.5803306,0.000846830045,0.840798807,0.0875851406,0.196516112,0.165810068,0.935388488,1.33456535
0.0193250451,-0.111676477,-1.09271605,-0.0204117199,15.0160283,0.0013092342,0.812518386,0.100606001,0.385019511,0.397372624,0.451972545,0.753307214
0.0422994146,-0.130562047,-2.07600185,0.023993105,12.5276758,0.000108727545,0.764930599,0.120453362,0.683497463,0.530117401,0.64633389,1.29015962
-0.113497394,0.10173671,-0.746561799,0.0384635037,13.6708577,0.000341049315,0.826279359,0.117894287,1.67574315,0.324835403,1.13965237,0.560183957
-0.00093340827,0.0927144129,1.28601139,-0.075280612,14.3801042,0.000693168834,0.829809014,0.0907153123,0.00486147105,0.140880226,0.909105496,1.71914894
-0.0552509441,-0.0242964151,0.926489925,-0.0470085126,15.7229719,0.00265484439,0.852135261,0.101802499,0.788851319,0.0375245555,0.921574204,0.964727512
0.0341449866,-0.0525831238,1.07446081,-0.0176208734,15.850422,0.00301571237,0.832348687,0.101675725,0.494069442,0.0955288588,0.333114474,1.21590454
0.0457259246,-0.0581567868,-0.143149168,0.0290761859,13.8271185,0.000398731362,0.849504475,0.127777368,0.517116948,0.13701009,0.735545933,0.115730204
-0.0389176058,0.0176326369,-0.0853889358,0.0358462944,14.4273743,0.00072672176,0.84942875,0.121725909,0.625547168,0.044313381,1.25754208,0.07022295
-0.0224711602,-0.189438097,-0.197102152,0.0467255962,13.8035037,0.000389425721,0.871504177,0.115085287,0.217520317,0.294228582,1.22735327,0.135358864
-0.0475809315,-0.0111589848,2.90633682,0.0496043936,14.649076,0.000907093419,0.876450746,0.0895535106,0.399045033,0.0120395316,1.4286195,4.34749072
0.0195539267,-0.0285256027,0.0938656255,-0.012999119,15.7344925,0.00268560671,0.87321357,0.118897718,0.396407111,0.100036512,0.297391741,0.0685031175
-0.0804980907,-0.107760736,1.77364541,-0.0297628794,16.7441656,0.007371194,0.877939929,0.102147114,1.39240927,0.215653326,0.611989554,1.82448978
-0.0562787623,-0.113762123,-0.169543578,0.0270283606,15.3114062,0.00175913166,0.862208651,0.111697231,1.1101112,0.210511415,1.0713751,0.124962043
-0.0342311918,0.295674136,1.38786349,-0.00796548107,15.7156173,0.00263539052,0.829147571,0.124826706,0.644822142,1.10318143,0.155743495,2.0438174
0.0613259478,-0.122651568,-1.0752221,0.000514806903,13.9664906,0.000458362319,0.827504477,0.11382116,0.881141218,0.435250959,0.0106632428,0.690804
0.12012364,0.08263792,-0.493589632,-0.011004535,12.8312873,0.000147297847,0.805092944,0.122511065,0.955644227,0.223438591,0.138263969,0.443973685
0.00099792095,0.273803901,0.366356746,-0.0120186856,14.5682278,0.0008366428,0.810483749,0.138375938,0.0159175704,1.18685557,0.199064134,0.435788178
-0.0615785623,0.148289892,-0.560982818,0.0267626459,14.3020618,0.000641129348,0.816299754,0.124469876,1.29591095,0.643156963,0.951352845,0.468051694
0.00370932343,0.00424446627,-0.397567419,-0.0303930047,15.265482,0.00168017194,0.846178705,0.113194482,0.0658490535,0.017677027,0.604432812,0.282826351
-0.0434524796,0.202959862,-0.147924865,-0.052320785,13.8722472,0.000417137799,0.817551463,0.135460952,0.466829095,0.713527533,0.81660454,0.142380026
0.0229909784,-0.284908739,-0.527966608,-0.0212305453,15.154484,0.00150365399,0.86461698,0.0971165879,0.302709621,0.477446242,0.413882815,0.325613684
-0.0556852254,-0.245958168,1.56719625,0.00254961442,16.4061458,0.00525699683,0.868356589,0.0979791615,0.960283348,0.685251846,0.0613278753,1.46378411
-0.0184743675,-0.0790890029,1.14809112,-0.00958659669,16.8825033,0.00846480905,0.858151946,0.0987525948,0.410263675,0.144397573,0.234234657,1.08659768
-0.000705276394,-0.0438443672,-1.38571531,-0.00471683824,15.1327384,0.00147130905,0.803606103,0.12161267,0.0177067634,0.227697998,0.132340157,1.03705987
0.0259971899,-0.0189213741,1.73141816,-0.0597266297,15.2329989,0.00162647161,0.865944046,0.100494968,0.161397379,0.0212613314,0.826785023,2.41635594
-0.00384442467,0.376150049,-0.021725392,-0.0266872251,13.4223098,0.000265995437,0.801762986,0.146323185,0.0381550556,1.48066997,0.328107789,0.0239328797
0.0632944292,0.337799212,-0.0131286117,0.0313590378,12.4874422,0.000104439879,0.829763032,0.136086071,0.331291065,0.739338462,0.366969674,0.0124479899
0.00621163808,-0.00742373468,-0.14805794,-0.00576443105,15.8210532,0.00292843263,0.867501348,0.115962041,0.141373952,0.0304003549,0.153533395,0.104083558
-0.0906907457,0.0512140531,0.893296368,-0.0209401248,17.0314088,0.00982394635,0.876723389,0.0995253814,2.2087787,0.101472054,0.520331826,0.834979565
0.0462029515,-0.181265141,0.731649481,0.0327228898,14.2039938,0.000581239664,0.840352841,0.111342656,0.400992598,0.206403392,0.77736944,0.758741287
-0.0145556703,0.0639620659,-0.504410452,-0.0175532453,15.5920176,0.00232898303,0.828670932,0.112137561,0.337939023,0.333520093,0.386060531,0.388992508
-0.0334881121,-0.268298386,0.0718064086,0.0215135298,15.243985,0.0016444387,0.873352683,0.107274637,0.497233868,0.46830722,0.685314506,0.0513461
0.0753842341,0.280063191,-1.28935569,0.00547420289,11.5787428,4.2094292e-05,0.751730543,0.126968873,0.598522971,0.940466331,0.0604343363,1.10264078
-0.0496803094,-0.103645545,1.87913423,0.0111180036,16.7405166,0.00734434551,0.870189946,0.10508414,1.03847604,0.195688173,0.359551711,1.99430096
0.00363337186,0.11167053,-0.831257993,0.0298640661,13.3105003,0.00023785701,0.813354558,0.12590339,0.0515124274,0.443355485,0.781007134,0.636405722
-0.0356487242,-0.261095024,-0.866408363,0.0659989339,12.5791203,0.000114467356,0.84414597,0.0992642866,0.227921432,0.376261949,1.45235356,0.536683783
0.0676214467,0.278408289,-0.694628561,0.0369226226,11.8840294,5.7122538e-05,0.802170624,0.122534978,0.386791436,0.638022136,0.418366241,0.592709128
-0.0182008643,0.12242171,0.163307673,-0.0262831059,15.5587086,0.00225268473,0.844214659,0.128256636,0.37953743,0.531943695,0.520641428,0.151118952
0.0117849739,0.392064435,0.775513019,-0.0341460556,13.9025081,0.000429953683,0.80015128,0.132616607,0.0889253421,1.23569627,0.429037957,1.07441203
-0.0696142323,0.0137616431,-0.33001605,-0.0108150494,16.7990984,0.00778744277,0.836903747,0.108126608,2.1970749,0.043210047,0.271057636,0.265708665
0.0717366994,-0.323854888,0.0521547377,-0.00631721228,14.5142784,0.000792702383,0.871624201,0.109930141,0.663481425,0.420961585,0.111323125,0.0379351648
-0.0534760212,-0.156731108,-0.313590075,0.0196092478,15.686041,0.002558587,0.860629761,0.10778779,1.15131707,0.303112779,0.757546135,0.22308297
0.0455229662,-0.250996786,1.31817962,-0.000261874943,15.3773078,0.00187896654,0.83988888,0.0939097755,0.458663596,0.33647083,0.0052190992,1.52349913
0.0556852796,0.315780214,0.25704073,0.0047408793,13.3476326,0.000246855214,0.811720536,0.146786919,0.442208587,0.940672727,0.0657072181,0.295439889
0.0616157689,-0.124807028,-1.66998127,-0.0519337821,12.4250845,9.81261537e-05,0.717615655,0.111923948,0.558930396,0.361993484,0.744390296,1.44001622
0.0907056404,-0.150417709,1.50680166,-0.00272897008,14.9470194,0.00122193243,0.843210349,0.0951630541,0.787303298,0.137709476,0.0480023677,2.00055957
-0.058536901,0.119220838,0.366076674,0.0145294763,15.9854593,0.00345172271,0.853238124,0.108553381,1.67743329,0.432703192,0.536081231,0.340337516
0.0200991089,0.0533847104,1.96021974,0.049497765,14.2309696,0.000597132488,0.863990207,0.0976054589,0.122866709,0.0502471215,1.23561792,2.83780766
0.00689848247,0.0986625199,-0.582473576,0.0221857155,13.9228491,0.000438788925,0.823800365,0.129239635,0.115627574,0.411265037,0.644901018,0.463911716
0.0209957746,-0.100295669,-0.465097186,0.00151128919,15.3569927,0.00184118022,0.861364002,0.106611465,0.426247543,0.31730109,0.0434914085,0.297761
0.0549159769,-0.399540969,-0.143565044,-0.0365413286,14.3977931,0.000705539351,0.875494847,0.105355682,0.370274137,0.390980682,0.499449697,0.0929720552
0.00546808841,-0.271749398,-1.3755349,-0.00152979565,14.9361522,0.00120872533,0.834617191,0.115148988,0.106990284,0.570425393,0.0350166147,0.933844337
-0.0408459606,-0.439108214,-0.337819293,-0.00118712145,15.0533628,0.00135903775,0.87859055,0.0991201378,0.472684067,0.82597602,0.0211124019,0.21470527
-0.00486264841,0.256230258,1.29125803,-0.00555993803,15.5330325,0.00219558089,0.820351598,0.121626787,0.0784250474,0.856591094,0.105636051,1.90984699
0.0769618217,0.182142332,0.735680975,0.00328804029,14.0716284,0.000509178055,0.810129013,0.128188205,0.680559475,0.442964776,0.0545323834,0.951783413
-0.0589493734,-0.0747334451,-2.3757908,0.0137057332,14.6881629,0.000943250897,0.820743376,0.132071816,2.01680748,0.402744732,0.559297152,1.88960675
0.00398421231,0.124898804,1.32361451,0.0119138771,15.6834067,0.00255185575,0.83536278,0.112439243,0.0659249561,0.294831022,0.318901688,1.79544816
-0.0490650333,0.134803421,0.394878127,0.0651375016,12.902062,0.000158100578,0.856600005,0.120561032,0.298713731,0.223301468,1.27830871,0.349138211
0.0554389704,0.127403208,0.856263223,-0.0306098065,14.8003594,0.00105524558,0.811975907,0.1155015,0.507887877,0.318969938,0.471483079,1.10555923
-0.082422431,0.106591014,0.076950291,-0.0482715817,14.769476,0.00102315411,0.835324151,0.124942616,1.16925993,0.308320002,0.984642168,0.0728887892
-0.0170543234,0.176997928,0.226654819,0.0102098668,15.0861586,0.00140434737,0.830829058,0.126831044,0.379465733,0.769858629,0.283862329,0.231202224
-0.00620974828,0.0166399615,0.0931167045,-0.0381587799,15.3569407,0.00184108456,0.859383204,0.127132617,0.0971205175,0.0551056043,0.634061912,0.0757099775
0.00584578697,-0.443950895,0.0877713584,-0.00772582768,14.9587349,0.00123633209,0.883327971,0.101781425,0.0554104622,0.660818504,0.131321514,0.0579787119
0.118060935,-0.553429596,-1.00159348,-0.00395199351,12.5391686,0.00010998434,0.795940745,0.112363215,0.954269213,0.360143204,0.044874168,0.786008691
0.077758439,0.253226506,1.07987793,-0.0257325408,14.2568796,0.000612806372,0.808911159,0.112194613,0.58277173,0.625345117,0.353985687,1.54668428
-0.0514929702,0.119701847,0.253722508,0.0221124732,15.3425551,0.00181478909,0.845316006,0.114616077,1.23303596,0.416018668,0.843182996,0.238994
0.107970223,-0.502618216,0.422416611,0.0176352666,13.4534179,0.000274400108,0.884910383,0.109518428,0.527771665,0.364217695,0.249471116,0.320207236
-0.0596266713,0.0351194775,0.382867529,0.00255697481,16.9697157,0.00923619307,0.869407242,0.102110719,1.96831452,0.0908917594,0.0744526351,0.316619541
-0.0935445252,-0.175577716,-0.268640262,0.0164791864,15.8948397,0.00315268304,0.865602288,0.105901302,1.98459829,0.357868947,0.581776242,0.18797024
-0.0749241026,-0.109414068,-0.0229281171,0.0243165485,15.6638464,0.00250242577,0.866234116,0.107072197,1.60508782,0.192758384,0.993298546,0.0170778812
0.0101725235,-0.52071467,-1.30275395,-0.0108815916,13.8453644,0.000406073337,0.830983364,0.109932832,0.10550683,0.571859121,0.134404343,0.786611576
0.0267430293,0.154608405,0.299096139,0.016093742,14.2876976,0.000631985873,0.820814846,0.134346707,0.372348433,0.505975999,0.380243905,0.327308654
-0.110554294,-0.0166753029,0.314611271,0.00245165734,16.9446022,0.00900712818,0.872940603,0.0939994259,2.88647697,0.0295127134,0.0640730561,0.246477557
0.0217987096,0.163689452,-0.204828521,-0.00178567931,14.3764411,0.00069063435,0.82424045,0.136822409,0.379086677,0.773385425,0.0362166654,0.187178641
-0.0133526084,0.21818604,-1.68340392,-0.015599275,12.8783349,0.000154393462,0.730185293,0.137107214,0.259066397,1.50521021,0.25332533,1.4724991
0.0353194766,0.258285895,1.37439198,0.0503070194,13.4040103,0.000261172136,0.827588755,0.103969038,0.181465952,0.412792654,0.949141717,1.90937129
-0.0192303407,0.330294223,-0.1365902,0.0080102082,13.6962124,0.000349807081,0.803974188,0.139617048,0.293202706,1.52781528,0.148900153,0.142937829
0.0450040856,0.0587779856,0.0166968146,-0.0441867484,14.2639648,0.000617163616,0.839203555,0.140142884,0.384373604,0.179963637,0.585627356,0.0151232335
0.0282172565,0.0438200821,-0.275345069,0.0129750156,14.4410912,0.000736758802,0.842234432,0.129773531,0.481310409,0.170158076,0.368274747,0.220756157
-0.0586322497,-0.127570027,-0.56039369,-0.0780218575,13.3269276,0.000241796623,0.828121425,0.108937046,0.386621414,0.223851337,0.970748165,0.4317484
0.0722795998,0.106178846,-0.369225806,0.00622703717,13.4273101,0.000267328833,0.820466494,0.132823738,0.78594996,0.365357353,0.114826916,0.323448047
0.0106213564,-0.0474423123,-1.07739628,0.0210636361,14.1298435,0.000539699712,0.821712844,0.111540488,0.192469682,0.189425132,0.710277166,0.739382825
0.036502441,-0.235324393,-0.548251476,0.0405123898,13.372451,0.000253058431,0.859967678,0.113694449,0.351929898,0.39911662,0.940129129,0.365985613
0.0630885968,0.241001885,2.10116898,0.00435258562,15.0866156,0.00140498941,0.850041011,0.105692291,0.587476629,0.463058674,0.0817259794,3.54549734
-0.0487379166,0.143575879,1.21954798,-0.0228557174,16.6041858,0.00640833795,0.85426756,0.113136607,1.17003263,0.42325802,0.49913881,1.45555776
-0.00423686053,-0.537254559,2.04079564,0.0560879853,13.2249024,0.000218344005,0.859896356,0.0963872976,0.0149895225,0.655769347,0.901826298,2.42369591
-0.0410848984,-0.37305209,-0.58387019,0.02905068,14.3453678,0.000669504059,0.874148671,0.101683065,0.431417012,0.546468697,0.705445513,0.365876114
-0.0471186366,-0.0434868662,-1.8556162,0.0367398544,13.1479118,0.000202164397,0.79523714,0.129482685,0.821475024,0.184488421,1.30737505,1.32905444
0.0132989773,-0.268556073,-1.32770786,-0.00942993642,14.899399,0.00116510724,0.827379398,0.111542474,0.249226571,0.561951868,0.179724751,0.887751239
0.0169895554,0.247276114,-2.60202451,0.017029365,10.2521691,1.11711936e-05,0.667419651,0.128170536,0.226745889,1.38550248,0.255556816,1.93999778
0.0665701747,0.0379069297,1.1227485,-0.0545354637,14.6470678,0.000905273618,0.825011999,0.0934639912,0.399283095,0.0625814712,0.672667096,1.46181399
0.0692770321,0.116039108,1.26526621,0.0123055937,14.6208046,0.000881807661,0.820173817,0.108148313,0.654782589,0.208027645,0.247196142,1.82933272
-0.00106791517,0.190217029,0.145276071,-0.0648024612,13.6109077,0.000321204211,0.829720416,0.143396708,0.00614541747,0.507186093,0.718541188,0.146690845
-0.0418532363,0.271260554,0.415054674,-0.0326491212,14.7720333,0.00102577395,0.816594378,0.130912688,0.688921474,1.15695956,0.538319108,0.487834309
0.160034471,-0.052997062,0.406347264,-0.04581214,13.3412816,0.000245292407,0.862528372,0.134156104,0.769115225,0.076727106,0.413943059,0.37414832
0.107394122,0.128275424,-0.0780829047,0.0321755937,12.5924639,0.000116004996,0.831998582,0.127993031,0.605593245,0.242329642,0.429726219,0.0710743551
-0.0053332386,0.0537187128,0.76827639,0.0255501058,15.0860542,0.00140420074,0.839173937,0.112384956,0.0877698412,0.118556136,0.824592652,0.854942631
-0.0465077472,0.163763979,-0.978346703,-0.0195342758,14.7401348,0.000993569638,0.771965152,0.122102768,1.15298324,1.01802635,0.408144899,0.889174467
-0.0211837184,0.11489761,-0.404600911,0.034957257,13.7201033,0.000358264931,0.830672654,0.128302108,0.304072516,0.391864858,1.00985681,0.330055134
0.0140480523,0.289548809,-0.110096804,0.000343495455,13.7175195,0.000357340422,0.805689798,0.143201425,0.189840739,1.24677325,0.00559365794,0.11524376
0.056577561,0.111363859,-1.66639049,-0.0613013085,11.4688683,3.77142376e-05,0.699507855,0.118145765,0.383568353,0.364609734,0.588906558,1.60612002
0.0484691616,-0.093142322,-0.971405067,-0.0136358623,14.4402818,0.000736162703,0.823631877,0.109459741,0.805830434,0.348229988,0.256905158,0.654101758
0.0217707602,0.0275274533,0.473990172,-0.0536303131,14.6433549,0.000901918592,0.838965208,0.134068958,0.162243622,0.0639304657,0.707480157,0.491405443
-0.0123562866,-0.225091519,0.383650377,0.000112851406,16.1665912,0.00413714239,0.880403611,0.103690476,0.222813674,0.382581778,0.00304925869,0.27048044
0.00840926027,0.0677752525,-2.43346585,0.00871942939,12.4872553,0.000104420368,0.725760108,0.134893476,0.208398884,0.501961939,0.237703604,1.74815299
-0.0155312268,0.307612637,0.9532264,-0.0241661576,14.9610706,0.00123922316,0.809612765,0.124911206,0.219274755,1.14984935,0.386223222,1.3420915
